ds,sg,n_img,t_id,node1,edge,node2
Town02_max_car,Town02_max_car/5_frame_393.png,1,12,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_393.png,1,13,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_393.png,1,14,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_393.png,1,15,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_393.png,1,16,car_3,very_near,ego
Town02_max_car,Town02_max_car/5_frame_393.png,1,17,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_393.png,1,18,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_397.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_397.png,1,2,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_397.png,1,3,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_397.png,1,4,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_397.png,1,5,ego,inSFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_397.png,1,6,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_397.png,1,7,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_397.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_397.png,1,9,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_397.png,1,10,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_397.png,1,11,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_397.png,1,12,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,13,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,14,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,15,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_397.png,1,16,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,17,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_397.png,1,18,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_41.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_41.png,1,2,ego,inDFrontOf,car_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,4,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_41.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_41.png,1,7,ego,near,car_2
Town02_max_car,Town02_max_car/5_frame_41.png,1,8,ego,inSFrontOf,truck_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,9,ego,toLeftOf,truck_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,10,ego,super_near,truck_1
Town02_max_car,Town02_max_car/5_frame_41.png,1,11,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_41.png,1,12,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_41.png,1,13,truck_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_41.png,1,14,truck_1,super_near,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,15,truck_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,16,truck_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,17,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_41.png,1,18,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_41.png,1,19,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,20,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,21,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,22,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_41.png,1,23,car_2,near,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,24,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,25,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_41.png,1,26,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_417.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_417.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_417.png,1,2,ego,inDFrontOf,car_1
Town02_max_car,Town02_max_car/5_frame_417.png,1,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/5_frame_417.png,1,4,ego,very_near,car_1
Town02_max_car,Town02_max_car/5_frame_417.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_417.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_417.png,1,7,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_417.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_417.png,1,9,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_417.png,1,10,car_1,very_near,ego
Town02_max_car,Town02_max_car/5_frame_417.png,1,11,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_417.png,1,12,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_417.png,1,13,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_417.png,1,14,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_417.png,1,15,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_417.png,1,16,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_417.png,1,17,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_421.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_421.png,1,2,ego,inDFrontOf,car_1
Town02_max_car,Town02_max_car/5_frame_421.png,1,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/5_frame_421.png,1,4,ego,super_near,car_1
Town02_max_car,Town02_max_car/5_frame_421.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_421.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_421.png,1,7,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_421.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_421.png,1,9,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_421.png,1,10,car_1,super_near,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,11,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,12,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,13,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_421.png,1,14,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_421.png,1,15,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,16,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_421.png,1,17,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_45.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_45.png,1,2,ego,inDFrontOf,car_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,3,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,4,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_45.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_45.png,1,7,ego,near,car_2
Town02_max_car,Town02_max_car/5_frame_45.png,1,8,ego,atSRearOf,truck_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,9,ego,toLeftOf,truck_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,10,ego,near_coll,truck_1
Town02_max_car,Town02_max_car/5_frame_45.png,1,11,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_45.png,1,12,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_45.png,1,13,truck_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_45.png,1,14,truck_1,near_coll,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,15,truck_1,atSRearOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,16,truck_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,17,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_45.png,1,18,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_45.png,1,19,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,20,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,21,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,22,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_45.png,1,23,car_2,near,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,24,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,25,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_45.png,1,26,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_617.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_617.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_617.png,1,2,ego,inDFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_617.png,1,3,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_617.png,1,4,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_617.png,1,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_617.png,1,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_617.png,1,7,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_617.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_617.png,1,9,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_617.png,1,10,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_617.png,1,11,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_617.png,1,12,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_617.png,1,13,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,14,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,15,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,16,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_617.png,1,17,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,18,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,19,car_4,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_617.png,1,20,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_629.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_629.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_629.png,1,2,ego,inDFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_629.png,1,3,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_629.png,1,4,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_629.png,1,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_629.png,1,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_629.png,1,7,ego,visible,car_4
Town02_max_car,Town02_max_car/5_frame_629.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_629.png,1,9,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_629.png,1,10,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_629.png,1,11,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_629.png,1,12,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_629.png,1,13,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,14,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,15,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,16,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_629.png,1,17,car_4,visible,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,18,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,19,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_629.png,1,20,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_633.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_633.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_633.png,1,2,ego,inDFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_633.png,1,3,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_633.png,1,4,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_633.png,1,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_633.png,1,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_633.png,1,7,ego,visible,car_4
Town02_max_car,Town02_max_car/5_frame_633.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_633.png,1,9,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_633.png,1,10,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_633.png,1,11,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_633.png,1,12,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_633.png,1,13,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,14,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,15,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,16,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_633.png,1,17,car_4,visible,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,18,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,19,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_633.png,1,20,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_637.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_637.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_637.png,1,2,ego,inDFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_637.png,1,3,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_637.png,1,4,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_637.png,1,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_637.png,1,6,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_637.png,1,7,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_637.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_637.png,1,9,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_637.png,1,10,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_637.png,1,11,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_637.png,1,12,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_637.png,1,13,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,14,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,15,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,16,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_637.png,1,17,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,18,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,19,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_637.png,1,20,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_645.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_645.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_645.png,1,2,ego,inDFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_645.png,1,3,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_645.png,1,4,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_645.png,1,5,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_645.png,1,6,ego,toLeftOf,car_4
Town02_max_car,Town02_max_car/5_frame_645.png,1,7,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_645.png,1,8,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_645.png,1,9,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_645.png,1,10,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_645.png,1,11,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_645.png,1,12,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_645.png,1,13,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,14,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,15,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,16,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_645.png,1,17,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,18,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,19,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_645.png,1,20,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_649.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_649.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_649.png,1,2,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_649.png,1,3,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_649.png,1,4,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_649.png,1,5,ego,inSFrontOf,car_3
Town02_max_car,Town02_max_car/5_frame_649.png,1,6,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_649.png,1,7,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_649.png,1,8,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_649.png,1,9,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_649.png,1,10,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_649.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_649.png,1,12,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_649.png,1,13,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_649.png,1,14,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,15,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,16,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,17,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_649.png,1,18,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_649.png,1,19,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,20,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,21,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,22,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_649.png,1,23,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,24,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,25,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_649.png,1,26,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_653.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_653.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_653.png,1,2,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_653.png,1,3,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_653.png,1,4,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_653.png,1,5,ego,atSRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_653.png,1,6,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_653.png,1,7,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_653.png,1,8,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_653.png,1,9,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_653.png,1,10,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_653.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_653.png,1,12,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_653.png,1,13,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_653.png,1,14,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,15,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,16,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,17,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_653.png,1,18,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_653.png,1,19,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,20,car_3,atSRearOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,21,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,22,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_653.png,1,23,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,24,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,25,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_653.png,1,26,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_657.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_657.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_657.png,1,2,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_657.png,1,3,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_657.png,1,4,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_657.png,1,5,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_657.png,1,6,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/5_frame_657.png,1,7,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_657.png,1,8,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_657.png,1,9,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_657.png,1,10,ego,near,car_4
Town02_max_car,Town02_max_car/5_frame_657.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_657.png,1,12,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_657.png,1,13,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_657.png,1,14,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,15,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,16,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,17,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_657.png,1,18,car_3,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_657.png,1,19,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,20,car_3,atDRearOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,21,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,22,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_657.png,1,23,car_4,near,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,24,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,25,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_657.png,1,26,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_661.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_661.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_661.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_661.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_661.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_661.png,1,5,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_661.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_661.png,1,7,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_661.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_661.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_661.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_661.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_661.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_661.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_661.png,1,17,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_661.png,1,21,car_3,isIn,Ego Lane
